"","gvkey","fyear","rankindex","annual_rank_index"
"34207","064967",1996,NA,6
"34208","064967",1997,NA,3
"34209","064967",1998,3,3
"34210","064967",1999,NA,3
"34211","064976",1999,NA,3
"34212","064982",1996,NA,7
"34213","064982",1997,NA,7
"34214","064985",1997,0.8,NA
"34215","064985",1998,0.4,2
"34216","064985",1999,0.5,NA
"34217","064985",2000,NA,2
"34218","064997",1999,0.4,NA
"34219","064997",2000,NA,2
"34220","064999",1998,1.5,0
"34221","064999",1999,3,NA
"34222","064999",2000,NA,3
"34223","065006",2008,NA,0
"34224","065009",2008,NA,0
"34225","065009",2009,NA,0
"34226","065009",2010,NA,0
"34227","065011",2009,NA,0
"34228","065013",1995,NA,3
"34229","065013",1996,NA,3
"34230","065013",1997,3,3
"34231","065013",1998,NA,3
"34232","065014",1995,NA,6
"34233","065014",1996,NA,6
"34234","065014",1997,5,5
"34235","065014",1998,5,5
"34236","065014",1999,5.2,5
"34237","065014",2000,5.4,5
"34238","065014",2001,5.5,5
"34239","065014",2002,5.66666666666667,5
"34240","065014",2003,6,5
"34241","065014",2004,6,6
"34242","065014",2005,NA,6
"34243","065015",1997,3,NA
"34244","065015",1998,2.6,4
"34245","065015",1999,2.8,3
"34246","065015",2000,3.4,0
"34247","065015",2001,3.2,4
"34248","065015",2002,3.4,4
"34249","065015",2003,3.6,2
"34250","065015",2004,3.4,4
"34251","065015",2005,3.5,3
"34252","065015",2006,3.66666666666667,3
"34253","065015",2007,3,5
"34254","065015",2008,3,3
"34255","065015",2009,NA,3
"34256","065015",2010,NA,5
"34257","065018",1994,NA,4
"34258","065018",1995,NA,3
"34259","065018",1996,NA,3
"34260","065018",1997,NA,3
"34261","065018",1998,NA,4
"34262","065018",2007,NA,6
"34263","065020",1996,NA,6
"34264","065020",1997,6,6
"34265","065020",1998,6,6
"34266","065020",1999,NA,6
"34267","065021",2008,NA,0
"34268","065021",2009,NA,0
"34269","065021",2010,NA,0
"34270","065021",2011,NA,0
"34271","065026",2011,NA,0
"34272","065032",1995,NA,5
"34273","065032",1996,NA,5
"34274","065032",1997,NA,4
"34275","065032",1998,NA,6
"34276","065036",2008,NA,0
"34277","065036",2009,NA,0
"34278","065042",2008,NA,0
"34279","065042",2009,NA,0
"34280","065045",1998,0.4,NA
"34281","065045",1999,0.4,NA
"34282","065045",2000,0.4,NA
"34283","065045",2001,0.4,NA
"34284","065045",2002,0.4,NA
"34285","065045",2003,NA,2
"34286","065045",2008,NA,0
"34287","065045",2009,NA,0
"34288","065045",2010,NA,0
"34289","065046",1999,NA,7
"34290","065046",2000,NA,7
"34291","065065",1994,NA,7
"34292","065065",1995,NA,7
"34293","065065",1996,NA,7
"34294","065068",1998,1.5,NA
"34295","065068",1999,NA,3
"34296","065072",2000,0.6,NA
"34297","065072",2001,0.6,NA
"34298","065072",2002,0.6,NA
"34299","065072",2003,1.2,NA
"34300","065072",2004,1.2,NA
"34301","065072",2005,0.75,3
"34302","065072",2006,1,NA
"34303","065072",2007,1.5,NA
"34304","065072",2008,NA,3
"34305","065072",2009,NA,0
"34306","065073",2001,NA,5
"34307","065073",2002,NA,5
"34308","065074",1997,NA,3
"34309","065074",1998,8.6,3
"34310","065074",1999,8.2,9
"34311","065074",2000,8,9
"34312","065074",2001,8,8
"34313","065074",2002,7.5,9
"34314","065074",2003,7,8
"34315","065074",2004,NA,7
"34316","065081",1996,NA,6
"34317","065081",1997,NA,6
"34318","065081",1998,NA,5
"34319","065081",1999,NA,3
"34320","065084",2008,NA,0
"34321","065084",2009,NA,0
"34322","065084",2010,NA,0
"34323","065084",2011,NA,0
"34324","065088",2007,NA,0
"34325","065089",1996,1.4,NA
"34326","065089",1997,3.2,NA
"34327","065089",1998,5,NA
"34328","065089",1999,6.6,NA
"34329","065089",2000,8.4,NA
"34330","065089",2001,8.8,7
"34331","065089",2002,8.8,9
"34332","065089",2003,8.2,9
"34333","065089",2004,7.8,8
"34334","065089",2005,7.4,9
"34335","065089",2006,6.2,9
"34336","065089",2007,4.4,9
"34337","065089",2008,3.2,6
"34338","065089",2009,2.5,6
"34339","065089",2010,1,7
"34340","065089",2011,NA,3
"34341","065090",2008,NA,0
"34342","065090",2010,NA,0
"34343","065091",2008,NA,0
"34344","065092",2008,NA,0
"34345","065092",2010,NA,0
"34346","065095",2008,NA,0
"34347","065095",2010,NA,0
"34348","065105",1997,2.4,NA
"34349","065105",1998,2.6,3
"34350","065105",1999,3,3
"34351","065105",2000,3.4,0
"34352","065105",2001,2.8,3
"34353","065105",2002,2.8,3
"34354","065105",2003,2,4
"34355","065105",2004,1,5
"34356","065105",2005,0.6,2
"34357","065105",2006,0.75,0
"34358","065105",2007,NA,3
"34359","065111",1994,NA,6
"34360","065111",1995,NA,6
"34361","065111",1996,NA,6
"34362","065111",1997,NA,6
"34363","065112",1994,NA,6
"34364","065112",1995,NA,6
"34365","065112",1996,NA,7
"34366","065112",1997,NA,6
"34367","065112",1998,NA,6
"34368","065130",2011,NA,0
"34369","065135",1995,NA,6
"34370","065135",1996,NA,5
"34371","065135",1997,4.6,NA
"34372","065135",1998,4,7
"34373","065135",1999,3.33333333333333,6
"34374","065135",2000,1.5,7
"34375","065135",2001,NA,3
"34376","065135",2002,NA,0
"34377","065142",1997,5,0
"34378","065142",1998,5.2,3
"34379","065142",1999,5.6,3
"34380","065142",2000,5,7
"34381","065142",2001,4.6,6
"34382","065142",2002,4,6
"34383","065142",2003,3.8,4
"34384","065142",2004,4,5
"34385","065142",2005,4,4
"34386","065142",2006,4,4
"34387","065142",2007,4.5,3
"34388","065142",2008,6,3
"34389","065142",2009,NA,6
"34390","065144",1997,NA,8
"34391","065144",1998,NA,3
"34392","065144",1999,9,7
"34393","065144",2000,NA,9
"34394","065145",1997,0.6,2
"34395","065145",1998,0.75,NA
"34396","065145",1999,1,NA
"34397","065145",2000,1.5,NA
"34398","065145",2001,NA,3
"34399","065146",1999,NA,0
"34400","065146",2000,NA,2
"34401","065148",2008,NA,0
"34402","065149",1995,NA,7
"34403","065149",1996,NA,7
"34404","065149",1997,6,7
"34405","065149",1998,6,6
"34406","065149",1999,NA,6
"34407","065150",1994,NA,6
"34408","065150",1995,NA,6
"34409","065150",1996,NA,6
"34410","065150",1997,NA,6
"34411","065151",1994,NA,6
"34412","065151",1995,NA,5
"34413","065151",1996,NA,6
"34414","065151",2001,NA,6
"34415","065155",1996,NA,0
"34416","065155",1997,NA,2
"34417","065156",2000,0.6,NA
"34418","065156",2001,1.2,NA
"34419","065156",2002,1.2,NA
"34420","065156",2003,1.5,NA
"34421","065156",2004,2,NA
"34422","065156",2005,1.5,3
"34423","065156",2006,NA,3
"34424","065173",2000,NA,7
"34425","065173",2001,NA,6
"34426","065179",1998,3,NA
"34427","065179",1999,4.5,NA
"34428","065179",2000,6,3
"34429","065179",2001,NA,6
"34430","065180",2008,NA,0
"34431","065180",2009,NA,0
"34432","065180",2010,NA,0
"34433","065180",2011,NA,0
"34434","065181",1994,NA,7
"34435","065181",1995,NA,7
"34436","065181",1996,NA,7
"34437","065181",1997,NA,7
"34438","065181",1998,NA,7
"34439","065201",1995,NA,5
"34440","065201",1996,NA,5
"34441","065201",1997,4,4
"34442","065201",1998,NA,4
"34443","065217",1995,NA,4
"34444","065217",1996,NA,4
"34445","065217",1997,5.2,3
"34446","065217",1998,6.2,3
"34447","065217",1999,7,3
"34448","065217",2000,8.33333333333333,3
"34449","065217",2001,8,9
"34450","065217",2002,8,8
"34451","065217",2003,NA,8
"34452","065220",2008,NA,0
"34453","065226",2008,NA,0
"34454","065226",2009,NA,0
"34455","065226",2010,NA,0
"34456","065226",2011,NA,0
"34457","065229",2009,NA,0
"34458","065239",1996,NA,6
"34459","065239",1997,NA,6
"34460","065239",1998,NA,6
"34461","065239",1999,NA,6
"34462","065240",1995,NA,7
"34463","065240",1996,NA,7
"34464","065240",1997,NA,7
"34465","065240",1998,NA,7
"34466","065240",1999,NA,7
"34467","065240",2000,NA,6
"34468","065241",1995,NA,6
"34469","065241",1996,NA,6
"34470","065241",1997,NA,6
"34471","065241",1998,NA,6
"34472","065241",1999,NA,6
"34473","065243",1995,NA,6
"34474","065243",1996,NA,7
"34475","065243",1997,4.2,6
"34476","065243",1998,4.4,5
"34477","065243",1999,4.8,5
"34478","065243",2000,5.4,4
"34479","065243",2001,6,3
"34480","065243",2002,6.2,4
"34481","065243",2003,6.25,6
"34482","065243",2004,6,7
"34483","065243",2005,5.5,7
"34484","065243",2006,5,6
"34485","065243",2007,NA,5
"34486","065244",2008,NA,0
"34487","065244",2009,NA,0
"34488","065244",2010,NA,0
"34489","065244",2011,NA,0
"34490","065247",2008,NA,0
"34491","065247",2009,NA,0
"34492","065247",2010,NA,0
"34493","065247",2011,NA,0
"34494","065248",2010,NA,0
"34495","065270",2008,NA,0
"34496","065270",2009,NA,0
"34497","065270",2010,NA,0
"34498","065270",2011,NA,0
"34499","065280",2009,NA,0
"34500","065286",2008,NA,0
"34501","065286",2010,NA,0
"34502","065286",2011,NA,0
"34503","065287",1998,NA,7
"34504","065287",1999,NA,7
"34505","065287",2000,7,7
"34506","065287",2001,6.8,7
"34507","065287",2002,6.75,7
"34508","065287",2003,6.66666666666667,7
"34509","065287",2004,6.5,7
"34510","065287",2005,6,7
"34511","065287",2006,NA,6
"34512","065298",2008,NA,0
"34513","065298",2010,NA,0
"34514","065308",2008,NA,0
"34515","065311",1997,4.4,NA
"34516","065311",1998,4.5,4
"34517","065311",1999,4,6
"34518","065311",2000,4.5,3
"34519","065311",2001,6,3
"34520","065311",2002,NA,6
"34521","065317",2008,NA,0
"34522","065317",2009,NA,0
"34523","065317",2010,NA,0
"34524","065320",1995,NA,7
"34525","065320",1996,NA,7
"34526","065320",1997,NA,7
"34527","065320",1998,NA,6
"34528","065320",1999,NA,5
"34529","065320",2000,NA,5
"34530","065320",2001,NA,6
"34531","065320",2002,NA,6
"34532","065320",2003,NA,6
"34533","065320",2004,NA,6
"34534","065337",1996,NA,2
"34535","065337",1997,NA,3
"34536","065342",2008,NA,0
"34537","065342",2009,NA,0
"34538","065344",2008,NA,0
"34539","065344",2009,NA,0
"34540","065344",2010,NA,0
"34541","065344",2011,NA,0
"34542","065350",1995,NA,5
"34543","065350",1996,NA,5
"34544","065350",1997,6.4,5
"34545","065350",1998,6.6,6
"34546","065350",1999,6.2,6
"34547","065350",2000,7,5
"34548","065350",2001,7,9
"34549","065350",2002,7.2,6
"34550","065350",2003,7.6,7
"34551","065350",2004,8.5,4
"34552","065350",2005,8.33333333333333,9
"34553","065350",2006,8,9
"34554","065350",2007,9,7
"34555","065350",2008,NA,9
"34556","065350",2009,NA,8
"34557","065350",2010,NA,4
"34558","065350",2011,NA,4
"34559","065351",1989,0.6,NA
"34560","065351",1990,1.2,NA
"34561","065351",1991,1.2,NA
"34562","065351",1992,1.5,NA
"34563","065351",1993,2,NA
"34564","065351",1994,1.5,3
"34565","065351",1995,NA,3
"34566","065355",1997,NA,3
"34567","065355",1998,NA,3
"34568","065355",1999,5,3
"34569","065355",2000,6,4
"34570","065355",2001,NA,6
"34571","065368",2000,NA,0
"34572","065368",2001,NA,0
"34573","065368",2005,NA,0
"34574","065374",2008,NA,0
"34575","065376",2009,NA,0
"34576","065380",2011,NA,0
"34577","065389",1995,NA,5
"34578","065389",1996,NA,5
"34579","065389",1997,3,5
"34580","065389",1998,3.2,3
"34581","065389",1999,3.25,3
"34582","065389",2000,3.33333333333333,3
"34583","065389",2001,3.5,3
"34584","065389",2002,4,3
"34585","065389",2003,NA,4
"34586","065397",1999,NA,3
"34587","065397",2000,NA,3
"34588","065399",2011,NA,0
"34589","065404",2009,NA,0
"34590","065413",2011,NA,0
"34591","065421",1997,3.2,NA
"34592","065421",1998,3.2,7
"34593","065421",1999,3.2,NA
"34594","065421",2000,2.6,7
"34595","065421",2001,2.2,2
"34596","065421",2002,2.2,NA
"34597","065421",2003,1.6,7
"34598","065421",2004,2.8,NA
"34599","065421",2005,2,4
"34600","065421",2006,2,NA
"34601","065421",2007,2,NA
"34602","065421",2008,1.2,4
"34603","065421",2009,NA,6
"34604","065421",2010,NA,0
"34605","065421",2011,NA,0
"34606","065430",2009,NA,0
"34607","065430",2011,NA,0
"34608","065436",1998,4.33333333333333,NA
"34609","065436",1999,3.5,6
"34610","065436",2000,3,4
"34611","065436",2001,NA,3
"34612","065441",1998,NA,6
"34613","065441",1999,NA,6
"34614","065448",1998,1,NA
"34615","065448",1999,1.6,NA
"34616","065448",2000,3.4,NA
"34617","065448",2001,3.4,NA
"34618","065448",2002,3.4,NA
"34619","065448",2003,2.4,5
"34620","065448",2004,2.25,3
"34621","065448",2005,NA,9
"34622","065448",2008,NA,0
"34623","065448",2009,NA,0
"34624","065449",1997,NA,0
"34625","065460",2011,NA,0
"34626","065469",2003,NA,0
"34627","065474",2008,NA,0
"34628","065474",2009,NA,0
"34629","065474",2010,NA,0
"34630","065476",1999,NA,7
"34631","065476",2000,NA,6
"34632","065480",1999,NA,4
"34633","065484",1998,NA,0
"34634","065484",2006,NA,0
"34635","065489",2009,NA,0
"34636","065489",2010,NA,0
"34637","065491",2008,NA,0
"34638","065491",2009,NA,0
"34639","065491",2010,NA,0
"34640","065491",2011,NA,0
"34641","065494",1999,0.6,NA
"34642","065494",2000,0.75,NA
"34643","065494",2001,NA,3
"34644","065497",1997,NA,5
"34645","065497",1998,NA,5
"34646","065497",1999,NA,4
"34647","065498",1995,NA,6
"34648","065498",1996,NA,6
"34649","065498",1997,NA,5
"34650","065499",1994,NA,3
"34651","065499",1995,NA,3
"34652","065499",1996,NA,3
"34653","065499",1997,NA,3
"34654","065499",1998,NA,3
"34655","065499",1999,NA,3
"34656","065499",2000,NA,3
"34657","065499",2001,NA,4
"34658","065499",2002,NA,4
"34659","065500",2008,NA,0
"34660","065519",1997,8.5,NA
"34661","065519",1998,8.66666666666667,8
"34662","065519",1999,8.5,9
"34663","065519",2000,8,9
"34664","065519",2001,NA,8
"34665","065526",1998,NA,4
"34666","065526",1999,6,5
"34667","065526",2000,6,6
"34668","065526",2001,6.2,6
"34669","065526",2002,5,6
"34670","065526",2003,3.8,6
"34671","065526",2004,3.25,6
"34672","065526",2005,2.33333333333333,6
"34673","065526",2006,NA,7
"34674","065527",2004,1.2,NA
"34675","065527",2005,1.2,NA
"34676","065527",2006,1.5,NA
"34677","065527",2007,2,NA
"34678","065527",2008,3,NA
"34679","065527",2009,NA,6
"34680","065552",1997,0.4,NA
"34681","065552",1998,NA,2
"34682","065552",2001,NA,0
"34683","065552",2005,NA,0
"34684","065552",2008,NA,0
"34685","065552",2011,NA,0
"34686","065553",1995,NA,7
"34687","065553",1996,NA,7
"34688","065553",1997,6,7
"34689","065553",1998,4.6,7
"34690","065553",1999,3.6,5
"34691","065553",2000,3.2,6
"34692","065553",2001,2.8,6
"34693","065553",2002,2.6,6
"34694","065553",2003,3.6,NA
"34695","065553",2004,4.6,NA
"34696","065553",2005,4.8,4
"34697","065553",2006,5,4
"34698","065553",2007,5,5
"34699","065553",2008,5,5
"34700","065553",2009,5,5
"34701","065553",2010,NA,5
"34702","065554",2008,NA,0
"34703","065554",2009,NA,0
"34704","065570",1998,1,0
"34705","065570",1999,1,3
"34706","065570",2000,1.4,0
"34707","065570",2001,1.4,2
"34708","065570",2002,1.8,0
"34709","065570",2003,2.4,0
"34710","065570",2004,1.8,3
"34711","065570",2005,1.75,2
"34712","065570",2006,1.66666666666667,2
"34713","065570",2007,1.5,2
"34714","065570",2008,NA,3
"34715","065576",1995,NA,2
"34716","065576",1996,NA,2
"34717","065576",1997,1.2,3
"34718","065576",1998,1.2,3
"34719","065576",1999,1.2,3
"34720","065576",2000,1.2,NA
"34721","065576",2001,1.8,NA
"34722","065576",2002,2.4,NA
"34723","065576",2003,2.4,3
"34724","065576",2004,1.8,3
"34725","065576",2005,1.8,NA
"34726","065576",2006,1.5,3
"34727","065576",2007,1,3
"34728","065576",2008,NA,3
"34729","065578",1997,0.6,NA
"34730","065578",1998,0.6,NA
"34731","065578",1999,0.6,NA
"34732","065578",2000,0.75,NA
"34733","065578",2001,NA,3
"34734","065587",2008,NA,0
"34735","065587",2009,NA,0
"34736","065587",2010,NA,0
"34737","065587",2011,NA,0
"34738","065590",1997,6.4,NA
"34739","065590",1998,6.2,7
"34740","065590",1999,6.2,6
"34741","065590",2000,6.4,7
"34742","065590",2001,6.4,6
"34743","065590",2002,6.6,6
"34744","065590",2003,6.8,6
"34745","065590",2004,5.6,6
"34746","065590",2005,4,8
"34747","065590",2006,2.8,6
"34748","065590",2007,1.4,7
"34749","065590",2008,NA,7
"34750","065590",2009,NA,0
"34751","065605",2008,NA,0
"34752","065605",2009,NA,0
"34753","065605",2010,NA,0
"34754","065605",2011,NA,0
"34755","065607",1998,1.2,NA
"34756","065607",1999,1.6,NA
"34757","065607",2000,3.2,NA
"34758","065607",2001,3.6,6
"34759","065607",2002,4.2,0
"34760","065607",2003,5.4,0
"34761","065607",2004,5.6,2
"34762","065607",2005,4.6,8
"34763","065607",2006,3.6,8
"34764","065607",2007,3,3
"34765","065607",2008,1.8,6
"34766","065607",2009,1.5,3
"34767","065607",2010,1,3
"34768","065607",2011,NA,3
"34769","065609",2008,NA,0
"34770","065630",1997,0.6,NA
"34771","065630",1998,NA,3
"34772","065632",2001,NA,3
"34773","065632",2002,NA,4
"34774","065643",1995,NA,4
"34775","065643",1996,NA,5
"34776","065643",1997,NA,4
"34777","065643",1998,NA,7
"34778","065643",2000,6.4,8
"34779","065643",2001,6.8,4
"34780","065643",2002,6.6,9
"34781","065643",2003,6.8,7
"34782","065643",2004,7.4,4
"34783","065643",2005,7,8
"34784","065643",2006,7,6
"34785","065643",2007,5.4,8
"34786","065643",2008,3.8,8
"34787","065643",2009,3,7
"34788","065643",2010,2,6
"34789","065643",2011,NA,6
"34790","065655",1997,5.8,NA
"34791","065655",1998,5.8,6
"34792","065655",1999,6,5
"34793","065655",2000,6,6
"34794","065655",2001,6,6
"34795","065655",2002,5.6,6
"34796","065655",2003,5,6
"34797","065655",2004,4.4,6
"34798","065655",2005,4,6
"34799","065655",2006,3.33333333333333,6
"34800","065655",2007,3,4
"34801","065655",2008,3,3
"34802","065655",2009,NA,3
"34803","065658",1996,NA,6
"34804","065658",1997,NA,5
"34805","065658",1998,5.66666666666667,5
"34806","065658",1999,6,5
"34807","065658",2000,6,6
"34808","065658",2001,NA,6
"34809","065662",2008,NA,0
"34810","065662",2009,NA,0
"34811","065662",2010,NA,0
"34812","065662",2011,NA,0
"34813","065671",2008,NA,0
"34814","065671",2009,NA,0
"34815","065671",2010,NA,0
"34816","065676",1997,1.8,NA
"34817","065676",1998,1,4
"34818","065676",1999,1.6,NA
"34819","065676",2000,1.2,2
"34820","065676",2001,0.6,3
"34821","065676",2002,0.6,NA
"34822","065676",2003,0.6,NA
"34823","065676",2004,1,3
"34824","065676",2005,1,NA
"34825","065676",2006,1,0
"34826","065676",2007,1,NA
"34827","065676",2008,1.25,NA
"34828","065676",2009,NA,5
"34829","065676",2011,NA,0
"34830","065679",2008,NA,0
"34831","065679",2009,NA,0
"34832","065683",1995,NA,4
"34833","065683",1996,NA,3
"34834","065683",1997,NA,3
"34835","065692",2008,NA,0
"34836","065692",2009,NA,0
"34837","065701",1998,NA,2
"34838","065703",2008,NA,0
"34839","065703",2009,NA,0
"34840","065703",2010,NA,0
"34841","065706",2008,NA,0
"34842","065706",2009,NA,0
"34843","065706",2010,NA,0
"34844","065706",2011,NA,0
"34845","065708",1997,NA,3
"34846","065708",1998,1.2,3
"34847","065708",1999,1.5,NA
"34848","065708",2000,2,0
"34849","065708",2001,1.5,3
"34850","065708",2002,NA,3
"34851","065710",1998,NA,2
"34852","065710",1999,0.8,2
"34853","065710",2000,1.4,NA
"34854","065710",2001,2,NA
"34855","065710",2002,2,2
"34856","065710",2003,2.2,2
"34857","065710",2004,2.8,0
